user_id,project_id,donation_amount,interaction_type
533,304,0.0,like
227,276,389.53,donate
667,516,0.0,like
112,441,0.0,view
260,907,149.38,donate
218,57,51.27,donate
881,953,24.94,donate
500,629,0.0,view
18,897,0.0,like
933,117,162.89,donate
397,68,0.0,like
910,921,0.0,like
951,334,0.0,like
559,96,180.37,donate
809,811,252.92,donate
838,216,412.0,donate
414,404,0.0,like
982,723,0.0,view
763,636,0.0,like
880,85,0.0,like
991,41,0.0,like
5,684,0.0,view
485,684,325.62,donate
173,289,101.32,donate
505,398,101.73,donate
400,330,146.17,donate
367,590,0.0,view
867,185,185.97,donate
789,974,0.0,like
364,710,0.0,like
990,417,479.43,donate
138,273,0.0,like
491,748,476.25,donate
157,667,0.0,view
633,10,0.0,like
409,500,226.37,donate
290,180,0.0,view
259,214,0.0,like
113,12,459.42,donate
32,122,0.0,like
972,233,0.0,like
881,735,0.0,like
789,520,0.0,view
428,241,459.06,donate
198,25,309.23,donate
220,846,0.0,like
3,622,130.87,donate
81,381,0.0,like
389,616,323.92,donate
890,302,0.0,like
958,200,0.0,view
426,462,141.91,donate
376,789,0.0,view
327,701,151.65,donate
576,991,0.0,like
552,229,0.0,like
262,738,0.0,like
795,14,0.0,view
385,246,320.97,donate
316,109,354.06,donate
815,936,103.97,donate
679,458,0.0,view
216,240,0.0,view
841,273,0.0,like
525,325,175.02,donate
292,220,0.0,like
970,802,0.0,like
293,625,0.0,view
986,854,0.0,view
988,758,0.0,like
758,446,210.85,donate
160,450,0.0,like
383,334,0.0,view
164,86,0.0,like
975,517,0.0,like
620,517,0.0,like
343,575,0.0,like
311,181,0.0,view
317,613,0.0,like
627,132,0.0,like
488,341,0.0,like
400,828,221.62,donate
171,899,145.17,donate
22,277,0.0,view
334,894,0.0,like
794,745,0.0,like
70,936,124.09,donate
254,752,170.36,donate
831,517,0.0,view
641,408,0.0,like
868,399,456.98,donate
114,662,0.0,view
604,744,0.0,like
739,156,250.98,donate
230,74,0.0,view
542,775,0.0,like
800,570,309.62,donate
168,542,189.21,donate
729,917,0.0,view
922,778,56.24,donate
136,986,0.0,like
628,297,190.45,donate
585,527,0.0,view
824,389,0.0,view
751,204,108.19,donate
442,110,0.0,like
435,255,0.0,view
164,529,141.83,donate
341,124,0.0,view
856,261,0.0,view
218,179,250.84,donate
412,636,208.99,donate
873,285,0.0,view
46,958,0.0,like
705,744,0.0,like
127,540,0.0,view
350,189,0.0,like
536,594,365.36,donate
673,72,319.6,donate
800,480,0.0,view
915,543,0.0,like
959,73,0.0,view
99,130,0.0,view
5,175,0.0,view
319,43,0.0,like
593,961,0.0,like
576,366,0.0,view
147,701,0.0,view
679,526,0.0,like
184,10,0.0,like
440,563,0.0,view
161,584,316.72,donate
584,847,0.0,like
165,717,0.0,view
235,626,125.35,donate
985,848,0.0,like
887,351,450.81,donate
323,288,0.0,like
836,75,0.0,view
474,53,0.0,view
422,610,0.0,view
916,34,0.0,like
48,185,0.0,view
303,559,0.0,like
810,399,48.78,donate
552,620,0.0,view
336,493,0.0,view
390,223,238.22,donate
970,128,0.0,like
579,950,0.0,view
160,428,0.0,like
725,929,0.0,like
381,502,419.46,donate
369,178,0.0,view
375,131,0.0,view
416,536,0.0,like
87,956,417.26,donate
220,162,314.53,donate
662,72,0.0,like
197,366,0.0,like
804,525,0.0,like
787,549,0.0,view
275,878,0.0,like
276,519,0.0,like
689,870,0.0,like
553,151,0.0,view
579,951,0.0,view
492,657,0.0,like
783,719,0.0,view
986,512,46.1,donate
349,717,0.0,like
936,241,0.0,view
314,274,0.0,view
963,413,0.0,view
396,287,229.79,donate
832,937,269.7,donate
749,803,0.0,view
341,12,161.69,donate
784,427,0.0,view
34,274,0.0,view
297,494,0.0,view
540,836,0.0,like
521,767,0.0,like
892,333,0.0,view
759,735,0.0,view
289,755,430.35,donate
449,892,0.0,like
278,870,476.88,donate
215,57,200.2,donate
133,353,0.0,like
801,364,0.0,view
400,888,0.0,view
22,726,49.24,donate
325,939,322.73,donate
564,162,0.0,like
352,897,0.0,view
645,943,25.28,donate
518,380,0.0,view
642,607,387.26,donate
422,472,0.0,view
56,538,0.0,view
636,269,0.0,view
512,129,0.0,view
260,626,302.42,donate
932,695,0.0,view
377,843,0.0,view
260,739,358.28,donate
133,182,0.0,like
675,122,418.71,donate
821,721,431.55,donate
387,56,472.28,donate
315,529,0.0,view
97,862,70.6,donate
879,125,0.0,view
828,867,0.0,like
861,943,104.2,donate
645,610,0.0,like
121,133,44.04,donate
200,786,0.0,view
596,684,0.0,view
892,560,0.0,like
593,76,0.0,like
277,628,0.0,like
643,126,0.0,like
813,647,0.0,like
764,745,0.0,view
435,655,339.79,donate
633,205,0.0,view
148,71,125.62,donate
918,108,39.51,donate
767,122,0.0,like
250,618,272.15,donate
729,795,0.0,like
549,131,0.0,like
951,970,0.0,like
674,771,0.0,like
666,912,297.61,donate
947,292,0.0,like
226,359,0.0,view
248,618,0.0,view
968,221,359.65,donate
73,340,70.81,donate
924,555,0.0,like
196,759,0.0,like
711,917,123.96,donate
920,146,297.4,donate
1000,789,137.3,donate
255,779,0.0,view
13,8,0.0,view
1,579,373.74,donate
683,779,0.0,view
306,211,0.0,view
913,928,0.0,like
661,513,0.0,view
423,991,30.1,donate
345,265,243.57,donate
981,511,0.0,like
20,549,0.0,like
577,240,0.0,view
492,915,0.0,view
829,33,235.37,donate
1000,728,264.66,donate
540,557,0.0,like
486,6,0.0,view
965,746,0.0,view
966,231,0.0,like
633,513,0.0,like
350,805,288.35,donate
600,933,0.0,like
323,46,497.99,donate
575,555,0.0,like
574,485,174.14,donate
991,618,258.1,donate
714,447,0.0,like
363,679,0.0,like
631,186,28.82,donate
284,443,0.0,like
743,226,329.9,donate
771,621,390.17,donate
940,769,0.0,view
460,179,379.69,donate
4,855,335.3,donate
517,354,0.0,like
42,229,431.48,donate
509,640,324.46,donate
177,999,0.0,view
356,16,467.19,donate
280,942,0.0,view
420,515,0.0,view
272,682,0.0,view
59,827,422.35,donate
820,439,0.0,like
517,279,333.82,donate
365,667,0.0,like
651,962,0.0,view
335,538,0.0,like
557,988,0.0,view
288,712,0.0,view
970,915,0.0,view
936,776,0.0,view
984,753,319.63,donate
392,986,0.0,like
609,366,32.45,donate
26,783,420.71,donate
209,111,0.0,like
58,562,0.0,like
87,546,0.0,like
615,25,0.0,like
848,770,467.71,donate
107,53,0.0,view
231,179,401.92,donate
513,612,0.0,view
701,783,0.0,like
362,307,0.0,view
248,575,0.0,view
62,418,0.0,like
308,74,0.0,view
203,45,0.0,view
388,580,0.0,like
273,742,0.0,like
796,176,0.0,view
333,679,235.67,donate
840,469,0.0,like
745,500,0.0,like
190,738,0.0,view
305,585,458.44,donate
6,808,0.0,like
648,506,467.1,donate
600,527,150.18,donate
973,224,259.92,donate
401,829,0.0,view
405,510,0.0,like
773,979,0.0,view
328,590,0.0,like
960,706,225.02,donate
935,990,0.0,like
571,964,400.56,donate
29,464,0.0,like
571,523,0.0,view
808,423,45.79,donate
703,99,0.0,view
458,934,0.0,like
372,626,429.63,donate
182,84,0.0,like
282,878,358.27,donate
218,355,0.0,like
87,37,74.0,donate
797,369,0.0,like
939,797,0.0,like
735,337,0.0,view
807,491,0.0,like
191,142,400.14,donate
507,177,400.64,donate
500,600,0.0,like
599,727,0.0,view
656,943,0.0,like
787,292,439.77,donate
328,509,0.0,view
491,273,0.0,view
140,704,0.0,view
336,510,0.0,like
397,261,397.95,donate
914,796,0.0,like
185,151,76.27,donate
855,600,0.0,view
657,894,26.58,donate
88,372,211.63,donate
604,456,0.0,view
364,117,0.0,like
988,281,424.16,donate
605,145,0.0,view
31,459,113.88,donate
162,859,0.0,like
693,369,207.02,donate
73,501,302.99,donate
644,429,0.0,view
376,659,0.0,like
9,677,0.0,like
928,937,0.0,like
837,24,0.0,like
911,187,0.0,view
194,367,466.32,donate
884,704,0.0,view
88,205,0.0,like
705,863,436.8,donate
892,504,0.0,like
364,853,0.0,like
382,575,0.0,like
652,248,0.0,view
449,135,0.0,view
903,692,0.0,like
940,279,0.0,view
860,437,412.18,donate
1000,179,239.26,donate
555,177,0.0,like
877,92,180.43,donate
859,551,0.0,view
495,324,128.09,donate
439,365,0.0,view
496,675,0.0,like
815,605,0.0,like
567,298,493.93,donate
552,417,0.0,like
572,148,170.13,donate
355,171,0.0,view
511,245,0.0,view
625,221,0.0,like
130,899,0.0,like
964,557,0.0,like
785,92,0.0,like
890,726,0.0,view
640,129,0.0,view
506,565,421.74,donate
981,229,0.0,like
278,618,276.99,donate
549,912,0.0,like
926,937,0.0,like
191,703,0.0,view
6,213,130.46,donate
245,851,0.0,view
575,283,0.0,view
518,134,188.72,donate
779,470,0.0,view
599,104,0.0,like
902,719,0.0,view
505,642,0.0,view
182,824,0.0,like
760,617,95.05,donate
804,397,0.0,like
684,274,327.07,donate
742,791,199.35,donate
434,790,0.0,like
512,677,0.0,like
986,759,0.0,view
560,751,0.0,view
128,4,0.0,view
588,86,0.0,like
407,527,0.0,like
580,531,0.0,like
214,598,0.0,like
898,494,0.0,view
132,475,50.84,donate
913,97,0.0,like
157,151,116.57,donate
616,415,0.0,view
412,612,0.0,view
142,996,0.0,like
321,371,264.42,donate
688,726,0.0,like
704,555,0.0,view
714,283,0.0,like
918,749,0.0,like
194,34,0.0,like
481,921,0.0,like
254,711,0.0,like
81,530,0.0,view
20,780,0.0,view
488,482,180.05,donate
713,706,222.3,donate
943,127,68.12,donate
998,771,0.0,like
207,14,0.0,view
34,19,327.38,donate
979,783,190.62,donate
717,414,0.0,view
936,716,0.0,view
858,942,0.0,like
255,360,69.43,donate
648,477,0.0,like
673,49,314.95,donate
867,437,0.0,view
99,150,0.0,like
879,491,0.0,like
76,975,0.0,like
927,395,0.0,view
243,651,0.0,view
252,535,204.24,donate
564,557,0.0,view
568,645,320.14,donate
255,168,0.0,view
701,70,0.0,like
501,699,0.0,like
843,933,0.0,view
516,981,201.46,donate
684,666,0.0,like
139,236,369.07,donate
397,355,424.91,donate
272,288,499.76,donate
575,245,319.43,donate
141,205,0.0,like
695,272,0.0,view
990,296,0.0,view
733,456,0.0,view
150,968,0.0,view
502,359,0.0,like
284,790,438.38,donate
306,764,102.33,donate
955,97,0.0,view
837,424,0.0,view
611,185,0.0,view
732,101,73.08,donate
522,102,0.0,like
604,147,0.0,like
807,713,274.07,donate
278,606,0.0,view
499,349,0.0,like
527,670,0.0,like
529,872,226.64,donate
745,414,0.0,view
788,912,0.0,like
923,493,0.0,view
199,744,417.5,donate
331,84,0.0,like
350,924,0.0,view
421,253,380.83,donate
649,87,0.0,view
265,906,0.0,view
485,467,302.81,donate
639,882,0.0,view
625,242,177.5,donate
743,951,0.0,like
360,800,0.0,like
487,588,72.96,donate
120,946,0.0,view
613,624,0.0,like
12,700,0.0,like
797,793,0.0,like
262,342,0.0,like
42,565,0.0,view
331,143,0.0,like
132,142,445.09,donate
724,912,0.0,view
719,38,0.0,like
908,967,0.0,view
638,579,291.4,donate
451,773,74.08,donate
262,269,0.0,like
711,404,0.0,view
964,700,0.0,view
242,460,0.0,like
588,867,491.19,donate
822,549,0.0,view
876,696,0.0,like
517,33,441.53,donate
888,530,0.0,view
597,570,0.0,view
323,484,0.0,view
408,693,0.0,view
921,72,489.79,donate
133,164,0.0,view
295,83,0.0,like
736,86,309.46,donate
524,900,92.98,donate
167,726,0.0,like
239,849,0.0,view
517,617,0.0,like
468,287,0.0,like
148,304,0.0,like
739,853,109.43,donate
859,927,0.0,like
333,410,0.0,view
679,31,361.85,donate
815,230,309.63,donate
284,281,0.0,like
540,582,148.94,donate
897,604,305.26,donate
332,170,0.0,view
282,532,0.0,view
865,737,0.0,view
635,188,0.0,view
842,612,101.82,donate
738,572,0.0,view
167,681,0.0,like
179,885,0.0,like
110,565,0.0,view
660,443,0.0,view
888,981,100.99,donate
394,540,0.0,view
856,971,0.0,view
513,377,0.0,like
479,461,299.2,donate
178,131,0.0,like
58,447,0.0,view
732,610,0.0,like
80,560,0.0,like
136,650,0.0,view
142,667,0.0,view
962,656,0.0,view
608,772,0.0,like
953,831,0.0,view
886,352,463.47,donate
273,151,0.0,like
731,860,74.08,donate
429,305,0.0,like
333,538,0.0,like
18,332,160.42,donate
55,855,0.0,view
898,832,288.85,donate
837,277,0.0,view
316,766,0.0,like
520,985,0.0,like
4,539,0.0,view
650,711,0.0,view
303,678,139.48,donate
164,638,321.62,donate
893,843,0.0,view
246,990,269.36,donate
616,142,0.0,view
739,383,0.0,like
418,940,0.0,view
49,313,0.0,like
303,622,0.0,view
636,414,0.0,view
626,278,0.0,view
868,37,0.0,view
582,10,418.81,donate
619,57,0.0,view
21,441,0.0,view
715,689,0.0,view
954,153,0.0,like
895,946,52.41,donate
307,424,0.0,like
62,611,382.25,donate
155,55,0.0,view
843,32,0.0,like
3,112,0.0,like
694,461,306.21,donate
171,72,0.0,like
736,186,305.86,donate
541,929,0.0,view
865,448,270.3,donate
867,515,0.0,like
29,909,0.0,view
429,190,0.0,view
337,109,221.93,donate
94,712,0.0,like
257,775,224.8,donate
663,708,141.54,donate
765,36,0.0,view
679,124,122.3,donate
538,680,327.71,donate
41,816,209.06,donate
152,25,310.88,donate
346,31,0.0,view
752,378,0.0,view
890,121,0.0,view
568,758,0.0,view
945,6,0.0,view
370,260,0.0,like
749,725,0.0,like
473,983,0.0,view
664,567,0.0,like
878,109,272.83,donate
469,216,128.56,donate
630,808,0.0,like
477,543,0.0,view
648,915,65.43,donate
326,743,0.0,like
661,995,0.0,like
96,573,0.0,like
170,132,87.43,donate
766,645,0.0,like
586,666,101.82,donate
607,446,0.0,view
194,412,0.0,view
855,102,0.0,like
650,620,0.0,view
543,779,306.74,donate
17,56,0.0,like
488,804,0.0,view
464,482,0.0,view
694,119,46.22,donate
509,783,71.15,donate
649,4,0.0,view
903,852,0.0,like
388,706,308.03,donate
106,616,113.76,donate
315,824,0.0,view
701,598,0.0,like
487,407,0.0,view
670,304,286.39,donate
648,168,0.0,like
221,840,0.0,like
954,202,0.0,like
487,765,0.0,like
49,475,189.8,donate
806,883,0.0,view
471,379,492.08,donate
97,596,282.43,donate
238,592,222.22,donate
452,590,0.0,like
91,692,0.0,view
97,882,0.0,view
620,402,349.36,donate
287,959,0.0,view
830,232,53.69,donate
720,564,480.53,donate
894,874,199.92,donate
674,712,284.98,donate
421,962,0.0,view
573,619,0.0,like
969,360,0.0,like
524,57,0.0,like
551,734,0.0,view
204,52,0.0,like
37,973,461.43,donate
349,312,0.0,like
892,317,0.0,like
570,405,286.67,donate
831,895,311.92,donate
645,704,0.0,view
51,675,0.0,view
98,747,0.0,like
745,842,265.46,donate
412,889,155.1,donate
805,911,0.0,like
571,222,0.0,view
447,21,0.0,like
846,291,0.0,view
375,304,0.0,like
122,455,0.0,like
561,764,259.07,donate
395,893,460.35,donate
204,71,296.56,donate
731,355,0.0,view
48,82,0.0,like
694,648,0.0,like
570,531,22.26,donate
754,429,0.0,view
435,272,0.0,like
193,602,260.72,donate
908,657,0.0,like
472,247,0.0,like
349,142,0.0,view
472,417,266.77,donate
596,941,376.26,donate
412,643,0.0,view
107,65,357.61,donate
105,51,0.0,like
713,614,0.0,view
318,749,0.0,view
522,197,52.26,donate
717,877,434.87,donate
225,644,344.07,donate
866,118,397.44,donate
397,139,473.14,donate
217,101,0.0,view
757,206,493.83,donate
773,709,0.0,like
446,477,0.0,like
887,400,481.91,donate
705,451,0.0,like
687,729,62.43,donate
798,305,0.0,view
997,885,0.0,like
884,334,227.03,donate
471,783,0.0,like
682,703,0.0,view
143,636,156.48,donate
835,913,0.0,view
153,988,0.0,like
528,68,0.0,view
461,320,0.0,like
906,43,0.0,like
124,68,0.0,view
238,29,0.0,view
929,107,0.0,view
268,985,436.93,donate
791,735,295.13,donate
455,156,0.0,view
805,304,0.0,view
130,790,297.66,donate
121,377,0.0,view
110,787,0.0,view
704,262,0.0,like
399,933,392.3,donate
391,346,0.0,view
784,214,97.4,donate
735,14,224.06,donate
44,606,0.0,like
878,491,0.0,view
423,587,0.0,view
93,240,230.21,donate
959,594,0.0,like
418,399,0.0,like
248,734,0.0,view
584,562,0.0,view
262,129,0.0,view
775,243,0.0,view
703,628,0.0,view
979,849,458.42,donate
273,554,0.0,like
436,912,367.5,donate
92,856,95.44,donate
398,511,0.0,like
514,990,446.77,donate
462,66,488.33,donate
752,818,100.8,donate
299,681,0.0,like
372,553,0.0,like
287,925,0.0,like
884,874,0.0,like
820,255,0.0,view
979,486,0.0,view
709,237,274.27,donate
377,489,73.21,donate
703,478,0.0,view
29,996,0.0,like
953,325,0.0,view
273,274,0.0,view
309,875,94.37,donate
236,445,233.17,donate
971,199,0.0,view
179,446,409.34,donate
821,265,0.0,like
468,920,344.78,donate
697,738,0.0,like
495,182,0.0,view
420,575,0.0,view
66,688,0.0,view
934,790,276.66,donate
423,5,74.94,donate
827,95,0.0,like
560,814,0.0,view
862,369,0.0,like
824,974,0.0,like
434,483,0.0,view
873,652,0.0,view
807,154,73.4,donate
562,247,0.0,like
743,916,0.0,view
410,638,361.11,donate
116,574,0.0,like
764,111,202.7,donate
751,140,0.0,view
754,625,0.0,like
951,575,0.0,view
157,515,0.0,view
584,667,0.0,like
843,357,0.0,view
731,468,0.0,like
428,604,0.0,like
765,141,18.38,donate
21,619,0.0,view
5,241,0.0,view
864,754,0.0,view
476,895,197.44,donate
297,812,0.0,like
126,95,0.0,view
229,856,0.0,view
52,304,0.0,like
474,157,278.16,donate
26,805,35.56,donate
452,282,0.0,like
993,214,0.0,like
842,900,0.0,like
627,687,0.0,view
662,689,0.0,like
562,532,0.0,view
837,590,126.16,donate
907,898,419.62,donate
591,382,0.0,view
81,169,114.27,donate
214,205,0.0,like
555,512,0.0,like
295,521,0.0,view
834,694,0.0,like
917,253,0.0,like
457,30,0.0,like
674,451,0.0,like
512,587,0.0,view
65,869,0.0,view
462,118,0.0,view
743,455,0.0,view
598,393,0.0,view
218,352,0.0,like
523,659,494.79,donate
24,259,0.0,like
800,998,0.0,view
835,757,0.0,view
353,640,225.78,donate
115,499,152.21,donate
584,248,22.76,donate
733,484,0.0,view
865,739,0.0,like
793,149,0.0,view
688,98,0.0,view
813,541,302.0,donate
770,631,30.56,donate
653,736,0.0,like
615,983,431.48,donate
842,254,0.0,view
580,122,0.0,like
143,923,0.0,view
637,572,0.0,like
792,805,285.87,donate
770,251,0.0,like
842,104,304.45,donate
830,590,388.36,donate
536,418,0.0,like
111,444,451.77,donate
104,647,0.0,like
313,678,0.0,like
788,784,0.0,view
24,48,0.0,like
135,610,0.0,view
621,300,57.96,donate
119,118,147.77,donate
158,946,332.61,donate
628,572,416.78,donate
841,604,184.13,donate
471,178,0.0,like
578,786,490.71,donate
391,21,0.0,view
934,545,395.43,donate
336,523,402.53,donate
723,475,87.95,donate
887,356,0.0,view
744,870,0.0,like
112,872,0.0,view
183,467,213.76,donate
666,665,385.44,donate
650,44,299.79,donate
485,230,0.0,view
581,347,0.0,view
243,928,410.31,donate
752,883,0.0,like
101,819,0.0,view
678,627,0.0,view
532,89,405.0,donate
257,882,0.0,view
34,615,0.0,like
819,750,0.0,like
102,311,0.0,view
594,616,0.0,like
314,683,0.0,like
619,408,375.94,donate
426,713,0.0,like
768,221,0.0,view
63,968,0.0,like
761,478,0.0,like
888,69,0.0,like
694,948,0.0,view
951,375,257.65,donate
14,286,306.02,donate
779,675,293.69,donate
479,886,0.0,like
25,313,424.54,donate
22,809,0.0,view
783,642,368.76,donate
742,955,0.0,like
602,73,0.0,like
997,254,0.0,like
467,711,0.0,view
978,408,0.0,view
721,584,0.0,view
98,186,0.0,like
27,681,447.88,donate
618,400,0.0,view
119,812,195.56,donate
711,37,0.0,view
861,604,0.0,like
251,344,192.51,donate
536,247,0.0,like
745,780,0.0,view
880,312,71.05,donate
527,708,352.31,donate
765,147,0.0,like
710,244,186.94,donate
338,507,0.0,like
811,749,158.48,donate
197,353,324.92,donate
368,144,0.0,view
656,441,0.0,view
839,658,469.0,donate
51,123,0.0,view
996,251,81.04,donate
343,917,0.0,view
30,593,0.0,view
282,893,402.38,donate
535,627,0.0,like
31,702,0.0,like
681,291,108.37,donate
411,45,0.0,like
514,470,0.0,view
92,699,149.2,donate
431,793,0.0,view
761,386,0.0,view
253,60,164.3,donate
574,890,0.0,view
809,331,0.0,view
865,827,0.0,like
294,671,447.56,donate
319,486,0.0,like
505,643,0.0,like
63,686,0.0,view
895,263,489.3,donate
800,686,0.0,view
678,896,0.0,view
942,391,0.0,like
643,420,262.38,donate
690,439,0.0,like
991,119,0.0,like
934,79,167.4,donate
366,792,0.0,view
113,773,0.0,like
309,863,146.25,donate
82,527,79.81,donate
914,209,0.0,like
895,521,0.0,view
266,752,119.57,donate
286,886,0.0,view
338,269,0.0,view
142,301,395.87,donate
306,406,0.0,like
856,742,0.0,like
112,28,0.0,view
86,737,0.0,like
906,126,0.0,view
937,740,0.0,view
29,416,357.34,donate
937,552,0.0,like
107,840,0.0,view
408,624,0.0,like
274,623,0.0,like
630,733,0.0,view
90,724,0.0,view
954,932,0.0,like
303,625,0.0,view
471,614,0.0,like
784,371,426.89,donate
26,444,0.0,view
457,472,0.0,like
368,169,0.0,like
667,251,0.0,like
980,829,123.35,donate
69,434,0.0,like
863,491,62.48,donate
950,348,0.0,view
515,168,0.0,view
549,628,0.0,like
528,778,0.0,view
903,7,0.0,like
831,613,0.0,like
607,92,0.0,like
792,912,0.0,like
688,113,0.0,like
161,972,0.0,view
999,36,223.99,donate
921,227,0.0,like
330,981,0.0,like
544,149,485.65,donate
719,185,0.0,like
240,382,0.0,like
43,641,0.0,like
433,697,70.08,donate
418,960,0.0,view
144,408,0.0,like
719,629,114.73,donate
581,71,0.0,like
850,410,375.65,donate
516,989,0.0,like
564,248,0.0,view
535,200,0.0,view
820,761,415.61,donate
260,328,0.0,view
547,424,0.0,like
60,458,0.0,like
981,523,430.11,donate
340,215,386.4,donate
596,365,305.03,donate
582,413,0.0,view
659,298,0.0,like
893,611,0.0,like
235,945,0.0,view
543,95,0.0,view
159,580,0.0,view
131,641,0.0,view
965,677,72.84,donate
716,603,0.0,view
758,647,0.0,like
190,626,0.0,view
872,557,0.0,view
803,698,141.03,donate
742,899,190.34,donate
73,109,276.82,donate
150,868,0.0,like
500,918,0.0,like
251,192,0.0,like
74,436,0.0,view
290,627,0.0,like
936,675,194.94,donate
261,949,307.86,donate
817,540,0.0,view
77,345,0.0,view
517,610,137.66,donate
792,470,0.0,view
2,783,0.0,view
765,958,0.0,like
900,974,117.58,donate
497,705,246.23,donate
834,422,0.0,like
9,204,0.0,view
961,740,0.0,view
601,903,0.0,like
725,552,442.08,donate
310,386,318.68,donate
858,702,0.0,view
53,784,0.0,like
592,662,194.94,donate
539,741,0.0,like
526,313,0.0,like
123,780,32.78,donate
277,553,0.0,like
44,133,0.0,view
415,120,254.28,donate
41,764,0.0,like
372,597,0.0,like
945,473,0.0,view
556,873,0.0,like
244,128,94.37,donate
990,897,0.0,like
650,697,0.0,like
183,700,192.23,donate
265,730,0.0,view
895,880,0.0,view
535,820,108.69,donate
3,748,0.0,like
286,350,184.08,donate
541,187,0.0,like
24,388,0.0,like
603,262,42.71,donate
892,33,0.0,like
69,662,214.2,donate
957,935,0.0,like
666,753,0.0,like
308,676,223.08,donate
819,678,0.0,view
996,214,407.21,donate
282,390,0.0,like
383,740,0.0,like
670,819,99.9,donate
147,793,0.0,like
335,341,0.0,view
333,705,0.0,like
619,587,339.94,donate
693,837,283.08,donate
596,1000,0.0,like
624,581,0.0,view
917,363,0.0,like
962,149,0.0,like
252,879,0.0,like
439,428,0.0,view
340,601,0.0,view
2,956,0.0,like
378,466,0.0,like
323,809,0.0,like
437,600,0.0,view
745,358,253.95,donate
488,112,0.0,like
729,572,0.0,like
905,650,0.0,like
269,45,0.0,like
40,20,269.19,donate
894,720,0.0,like
37,143,391.0,donate
106,71,0.0,view
397,576,69.45,donate
987,97,0.0,view
226,664,261.34,donate
230,990,0.0,view
466,470,435.79,donate
516,58,0.0,like
156,863,0.0,like
33,322,0.0,like
833,345,0.0,like
228,16,0.0,like
979,170,373.02,donate
415,677,427.71,donate
323,80,0.0,view
73,107,0.0,like
777,911,0.0,like
517,622,0.0,view
863,743,0.0,view
572,717,246.16,donate
894,131,0.0,like
191,238,0.0,view
487,451,0.0,like
936,108,0.0,like
681,123,0.0,view
331,569,0.0,view
234,133,0.0,view
593,735,0.0,view
3,423,0.0,view
847,850,0.0,view
642,549,0.0,like
63,717,0.0,like
783,526,0.0,like
691,924,0.0,like
166,108,0.0,like
582,445,230.74,donate
110,139,170.78,donate
987,416,0.0,view
164,105,0.0,view
710,544,0.0,view
187,646,0.0,like
808,323,0.0,like
776,322,0.0,like
441,811,0.0,like
575,733,452.44,donate
322,782,0.0,view
765,139,0.0,like
20,802,0.0,like
889,233,0.0,view
855,496,0.0,like
208,118,0.0,like
423,302,0.0,view
595,981,0.0,view
9,263,0.0,like
844,842,0.0,like
32,907,0.0,like
205,372,245.98,donate
35,667,0.0,like
754,951,0.0,view
56,402,327.93,donate
145,433,0.0,like
989,568,0.0,view
823,15,0.0,view
233,701,0.0,view
800,417,0.0,view
815,358,115.77,donate
304,909,0.0,like
684,960,0.0,like
915,695,0.0,like
82,424,157.41,donate
887,461,455.91,donate
234,479,0.0,view
550,530,400.02,donate
330,735,228.35,donate
3,333,290.16,donate
41,382,0.0,like
636,796,0.0,like
854,639,0.0,like
240,236,0.0,view
98,639,0.0,like
784,113,0.0,like
130,832,0.0,like
835,360,49.75,donate
539,908,0.0,like
161,15,0.0,view
23,752,0.0,view
2,910,0.0,like
765,851,0.0,view
542,227,0.0,like
933,616,172.64,donate
572,104,35.59,donate
571,902,0.0,like
670,412,0.0,view
192,113,0.0,view
618,868,0.0,like
111,176,224.09,donate
203,927,371.22,donate
451,728,231.03,donate
109,69,0.0,like
154,13,0.0,view
539,792,268.85,donate
625,999,0.0,view
591,872,0.0,view
956,642,123.84,donate
532,826,0.0,view
781,540,446.97,donate
683,367,0.0,like
12,688,0.0,like
116,574,169.75,donate
866,835,0.0,view
905,163,320.95,donate
913,499,319.32,donate
796,109,190.91,donate
97,425,0.0,like
300,856,0.0,view
328,54,382.29,donate
976,722,0.0,view
197,453,65.63,donate
927,171,0.0,like
878,581,0.0,view
979,230,79.94,donate
861,754,410.41,donate
191,447,0.0,like
927,921,206.9,donate
926,812,0.0,like
386,758,367.95,donate
13,657,111.2,donate
464,86,0.0,like
446,921,0.0,like
486,840,113.11,donate
795,188,0.0,like
512,924,301.45,donate
605,42,336.82,donate
475,644,275.38,donate
556,373,0.0,like
569,568,0.0,view
136,228,327.05,donate
807,866,0.0,like
837,104,12.0,donate
794,623,0.0,view
946,216,0.0,like
669,443,295.0,donate
373,125,83.66,donate
371,196,0.0,like
260,779,0.0,like
386,25,378.66,donate
190,756,393.46,donate
544,264,0.0,view
22,233,0.0,like
513,88,0.0,like
795,379,0.0,like
806,510,0.0,view
582,751,105.82,donate
688,142,0.0,view
470,144,123.86,donate
577,898,0.0,like
490,561,0.0,view
433,926,0.0,like
544,700,0.0,like
760,605,0.0,like
752,855,0.0,like
36,767,0.0,view
765,723,0.0,like
973,163,217.69,donate
851,479,0.0,like
503,719,448.21,donate
986,786,0.0,view
859,220,0.0,like
162,950,0.0,view
467,544,0.0,like
311,659,0.0,like
197,138,385.19,donate
236,809,0.0,like
871,699,0.0,like
309,642,0.0,like
552,898,157.51,donate
623,862,121.97,donate
910,205,0.0,view
995,695,0.0,view
434,197,0.0,like
492,374,0.0,view
742,796,0.0,view
959,207,0.0,view
637,686,296.22,donate
975,695,0.0,view
792,656,24.2,donate
204,246,415.96,donate
46,297,0.0,like
845,256,24.42,donate
